FSC-A,SSC-A,IgG,IgG2A,PerCP-Cy5-5-A,PE-Cy7-A,APC-A,APC-Cy7-A,Pacific Blue-A,AmCyan-A
120023.2,153249.3,253.8,170.1,330.75,51.3,204.12001,-48.600002,483.72,403.68
99483.28,128139.305,279.45,195.75,276.75,105.3,93.96001,-79.920006,375.84,383.96
115332.125,114273.45,95.85,182.25,166.05,16.2,60.480003,31.320002,378.16,322.47998
156423.92,192354.75,295.65,372.6,448.2,97.200005,392.04,160.92001,544.04,575.36
124353.64,136931.86,230.85,79.65,97.200005,40.5,286.2,11.88,490.68,415.28
102181.64,112303.805,226.8,295.65,189.0,2.7,120.96001,51.840004,309.72,381.63998
147030.72,172206.0,336.15,220.05,379.35,54.0,448.2,75.600006,446.59998,624.07996
156503.05,136410.75,236.25,206.55,162.0,-4.05,358.56003,-7.5600004,455.87997,450.08
87871.96,61242.75,164.7,240.3,205.2,4.05,167.40001,35.640003,189.08,257.52
72950.484,28335.15,195.75,67.5,13.5,-35.100002,24.84,42.120003,98.6,329.44
116399.32,153031.95,207.90001,90.450005,201.15001,12.150001,97.200005,46.440002,472.12,532.44
151541.48,181650.61,213.3,256.5,255.15001,59.4,330.48,-8.64,489.52,680.92
124091.445,119416.95,162.0,256.5,47.25,5.4,113.4,-7.5600004,331.75998,445.44
109258.28,174868.2,126.9,211.95,405.0,51.3,181.44,216.00002,447.75998,544.04
142529.16,118301.85,283.5,233.55,187.65001,-16.2,144.72,114.48,402.52,480.24
97338.766,146011.95,220.05,183.6,234.90001,-25.65,173.88,156.6,406.0,476.75998
105777.92,102010.055,228.15001,122.85,275.4,35.100002,153.36,69.12,325.96,392.08
130328.125,172241.11,241.65001,129.6,29.7,48.600002,136.08,-14.040001,528.95996,522.0
151213.05,152097.75,167.40001,236.25,307.80002,21.6,261.36002,-91.8,402.52,486.03998
147844.92,160929.45,324.0,143.1,436.05002,-6.75,37.800003,119.880005,538.24,606.68
111244.56,109117.805,143.1,116.1,310.5,-2.7,147.96,56.160004,467.47998,435.0
110380.68,140710.5,237.6,259.2,351.0,0.0,194.40001,119.880005,460.52,567.24
154072.4,193291.66,341.55002,307.80002,280.80002,21.6,415.80002,128.52,518.51996,578.83997
118372.72,126303.305,263.25,94.5,133.65001,14.85,300.24002,7.5600004,300.44,283.03998
165245.8,200014.66,384.75,280.80002,534.60004,44.55,548.64,-110.16,634.51996,693.68
127317.88,133124.86,301.05002,78.3,176.85,21.6,335.88,-68.04,430.36,559.12
143525.52,169685.55,240.3,243.0,440.1,14.85,190.08,76.68,455.87997,622.92
155006.2,201845.25,306.45,195.75,233.55,94.5,208.44,3.2400002,663.51996,669.32
115080.96,149523.3,191.7,282.15,445.5,52.65,273.24002,22.68,429.19998,516.2
151832.2,175942.8,338.85,91.8,319.95,8.1,408.24002,18.36,440.8,554.48
154272.05,188993.25,355.05002,201.15001,468.45,87.75,137.16,71.28001,567.24,629.88
147469.56,215122.5,302.4,315.9,544.05,109.35,551.88,-15.120001,640.32,636.83997
100587.28,110744.555,264.6,194.40001,145.8,21.6,142.56001,39.960003,352.63998,298.12
124798.92,133633.8,205.2,141.75,297.0,1.35,210.6,-48.600002,477.91998,557.95996
155867.33,221994.0,230.85,449.55002,184.95,-12.150001,558.36005,42.120003,640.32,767.92
93876.805,61526.25,180.90001,201.15001,71.55,-35.100002,137.16,-68.04,218.07999,287.68
124352.72,160828.2,363.15,255.15001,346.95,67.5,307.80002,55.08,551.0,671.63995
144289.12,190769.86,321.30002,286.2,367.2,35.100002,227.88,108.00001,540.56,704.12
119943.164,106114.055,202.5,152.55,159.3,58.05,122.04001,124.200005,370.03998,230.84
123910.2,122253.305,225.45,307.80002,373.95,63.45,145.8,83.16,401.36,701.8
99233.04,105043.5,217.35,170.1,272.7,24.300001,153.36,-32.4,407.15997,363.08
114168.32,102586.5,218.7,274.05002,422.55002,63.45,268.92,-19.44,361.91998,438.47998
194495.36,77507.555,747.9,402.30002,248.40001,44.55,154.44,48.600002,345.68,677.44
53628.64,33802.652,102.6,132.3,-27.0,-14.85,8.64,15.120001,143.84,99.759995
124800.766,130698.9,232.2,110.700005,302.4,5.4,340.2,-18.36,341.03998,513.88
142969.84,78705.0,958.5,1283.85,141.75,9.45,183.6,42.120003,372.36,868.83997
136027.52,148305.61,264.6,237.6,371.25,10.8,331.56003,-16.2,556.8,498.8
135873.88,143895.16,225.45,79.65,241.65001,47.25,249.48001,160.92001,350.31998,556.8
125219.36,176393.7,272.7,280.80002,475.2,9.45,509.76,-21.6,584.63995,580.0
111382.56,121069.35,128.25,51.3,194.40001,-29.7,157.68001,5.4,359.59998,396.72
138885.05,149563.8,291.6,260.55002,302.4,83.700005,196.56001,27.000002,538.24,554.48
81105.36,37388.25,58.05,81.0,63.45,-12.150001,57.24,-75.600006,174.0,452.4
167741.77,240339.16,1756.35,1935.9,2011.5,368.55002,1013.04004,353.16,1693.6,3147.0798
233255.89,60964.652,680.4,522.45,432.0,36.45,217.08,59.4,286.52,672.8
123222.96,146726.11,162.0,193.05,130.95,59.4,282.96002,38.88,428.03998,338.72
94708.484,90396.0,54.0,184.95,168.75,27.0,112.32001,75.600006,214.59999,334.08
96453.72,78937.2,236.25,129.6,162.0,-14.85,81.0,-111.240005,287.68,472.12
125663.72,155154.16,360.45,303.75,251.1,54.0,106.920006,101.520004,403.68,490.68
94343.24,188977.05,392.85,1198.8,534.60004,59.4,349.92,66.96,583.48,604.36
151501.0,206861.86,457.65,240.3,446.85,71.55,330.48,95.04,711.07996,773.72
145210.97,225297.45,379.35,230.85,321.30002,39.15,214.92001,89.64001,682.07996,643.8
137081.84,139405.05,112.05,163.35,143.1,28.35,108.00001,7.5600004,468.63998,430.36
130550.766,124525.35,191.7,113.4,244.35,6.75,65.880005,8.64,276.08,343.36
131739.4,130855.5,318.6,156.6,363.15,85.05,219.24,-7.5600004,403.68,486.03998
68899.72,25168.05,178.2,71.55,222.75,-1.35,45.36,-6.4800005,52.199997,162.4
148832.08,203202.0,167.40001,156.6,137.7,97.200005,395.28003,78.840004,548.68,676.27997
103316.0,117360.9,180.90001,103.950005,218.7,-12.150001,456.84003,235.44,370.03998,444.28
132401.8,129578.4,156.6,174.15001,126.9,18.9,180.36,30.240002,409.47998,422.24
146113.48,175123.36,297.0,160.65001,356.4,-18.9,344.52002,-35.640003,486.03998,566.07996
135068.88,168515.11,191.7,248.40001,288.9,13.5,139.32,193.32,571.88,547.51996
116172.086,153817.66,338.85,160.65001,445.5,-32.4,292.68002,33.48,468.63998,487.19998
112007.24,66914.1,257.85,265.95,153.90001,74.25,77.76,2.16,314.36,454.72
105770.56,87042.6,170.1,124.200005,132.3,17.550001,180.36,90.72,254.04,273.75998
137042.28,172666.36,378.0,163.35,400.95,18.9,403.92,-41.04,458.19998,744.72
145623.12,144583.66,157.95,174.15001,324.0,-4.05,290.52002,35.640003,419.91998,511.56
124061.086,132502.5,156.6,136.35,244.35,31.050001,392.04,22.68,465.15997,435.0
109862.72,146994.75,284.85,159.3,325.35,-32.4,392.04,114.48,421.08,388.59998
124731.766,116607.6,179.55,143.1,182.25,-48.600002,264.6,16.2,438.47998,385.12
124901.04,165268.36,217.35,232.2,268.65,-28.35,227.88,-18.36,443.12,501.12
167807.08,170838.45,388.80002,256.5,519.75,28.35,280.80002,72.36,535.92,709.92
117599.0,136930.5,182.25,218.7,248.40001,9.45,316.44,144.72,451.24,509.24
144439.08,188639.55,251.1,248.40001,307.80002,113.4,271.08002,84.240005,496.47998,470.96
110710.04,71344.805,230.85,315.9,282.15,-45.9,266.76,78.840004,364.24,460.52
185715.8,262143.0,1865.7001,1661.85,1908.9,378.0,1208.52,280.80002,2077.56,3332.68
122466.72,121173.305,159.3,162.0,86.4,145.8,142.56001,63.72,379.31998,422.24
75273.484,24243.3,99.9,43.2,75.6,4.05,91.8,42.120003,76.56,244.76
131927.08,129749.85,253.8,171.45,133.65001,74.25,251.64001,-17.28,477.91998,433.84
168010.4,223044.3,441.45,340.2,356.4,71.55,368.28003,85.32,675.12,689.04
141181.36,170918.11,264.6,696.60004,395.55002,32.4,359.64,7.5600004,526.64,689.04
145191.64,150057.9,378.0,224.1,357.75,82.35,295.92,70.200005,504.59998,586.95996
123779.56,131307.75,230.85,110.700005,179.55,52.65,61.56,3.2400002,392.08,472.12
72388.36,30130.65,290.25,103.950005,31.050001,-49.95,46.440002,118.8,136.87999,360.75998
94547.484,138397.95,189.0,159.3,198.45,28.35,239.76001,-82.08,439.63998,527.8
135311.77,128969.555,190.35,135.0,179.55,52.65,66.96,-6.4800005,421.08,484.87997
161517.05,109279.805,290.25,89.1,51.3,60.75,305.64,-27.000002,327.12,353.8
141530.05,171215.11,249.75,184.95,211.95,45.9,457.92,106.920006,609.0,631.04
49256.8,19368.451,44.55,166.05,106.65,31.050001,-20.52,-25.920002,97.439995,77.72
125633.36,166552.2,232.2,240.3,429.30002,8.1,415.80002,194.40001,515.04,577.68
192435.48,262143.0,2635.2,2234.25,2830.95,244.35,1298.16,289.44,2190.0798,4304.76
141197.0,157422.16,483.30002,149.85,322.65,74.25,62.640003,15.120001,574.2,533.6
121850.32,177498.0,205.2,310.5,133.65001,-21.6,198.72,-12.960001,510.4,546.36
128995.04,146472.3,278.1,113.4,70.200005,41.850002,166.32,84.240005,307.4,506.91998
156657.61,234478.8,325.35,240.3,330.75,28.35,451.44003,160.92001,665.83997,719.19995
255782.08,61376.402,1046.25,958.5,511.65,31.050001,192.24,85.32,372.36,1016.16
91379.0,83943.0,230.85,191.7,383.4,31.050001,224.64001,98.28001,292.31998,581.16
117116.0,112565.7,98.55,70.200005,248.40001,27.0,91.8,83.16,291.16,279.56
162296.28,232333.66,2494.8,2342.25,3036.1501,434.7,1075.68,212.76001,1994.0399,4144.6797
106465.164,67319.1,206.55,87.75,176.85,-5.4,76.68,98.28001,305.08,315.52
106009.766,143757.45,217.35,238.95,344.25,28.35,127.44,78.840004,444.28,459.36
106122.92,163514.7,230.85,151.2,302.4,44.55,261.36002,114.48,554.48,614.8
92689.08,64318.05,221.40001,35.100002,128.25,5.4,102.600006,95.04,276.08,409.47998
165032.36,226771.66,310.5,187.65001,621.0,35.100002,299.16,132.84001,663.51996,599.72
123749.2,165979.8,136.35,233.55,207.90001,36.45,308.88,89.64001,480.24,474.43997
96545.72,135878.86,265.95,52.65,106.65,10.8,257.04,-59.4,445.44,382.8
122796.086,121977.9,236.25,209.25,230.85,-29.7,178.20001,28.080002,387.44,459.36
112739.56,126347.85,259.2,228.15001,504.9,40.5,292.68002,-82.08,446.59998,472.12
143255.97,143684.55,392.85,244.35,309.15,58.05,200.88,-42.120003,483.72,531.27997
56526.64,21131.55,98.55,0.0,186.3,87.75,68.04,-25.920002,141.51999,125.28
107885.64,103975.65,344.25,256.5,148.5,37.8,170.64,-10.8,327.12,374.68
92258.52,82162.35,232.2,398.25,230.85,-1.35,33.48,-3.2400002,294.63998,374.68
36694.2,22763.701,21.6,41.850002,14.85,-27.0,-69.12,28.080002,127.6,99.759995
145652.56,182638.8,260.55002,307.80002,490.05002,72.9,206.28001,86.4,551.0,647.27997
112001.72,149212.8,112.05,141.75,330.75,39.15,298.08002,108.00001,443.12,461.68
150979.36,189288.9,333.45,118.8,128.25,18.9,124.200005,-61.56,570.72,643.8
142828.16,189522.45,310.5,265.95,368.55002,39.15,496.80002,82.08,744.72,845.63995
97750.0,140081.4,259.2,62.100002,171.45,52.65,189.0,174.96,447.75998,546.36
153414.61,183249.0,206.55,182.25,299.7,14.85,190.08,61.56,593.92,619.44
112651.24,135143.11,195.75,147.15001,101.25,-33.75,102.600006,-110.16,383.96,518.51996
112235.4,108568.35,243.0,198.45,124.200005,32.4,209.52,55.08,222.72,523.16
164915.52,175024.8,322.65,213.3,267.30002,6.75,353.16,-9.72,515.04,532.44
116294.445,152756.55,247.05,280.80002,275.4,41.850002,194.40001,96.12,486.03998,528.95996
137149.92,192068.55,238.95,351.0,243.0,51.3,103.68001,95.04,540.56,554.48
131931.69,145538.11,147.15001,186.3,322.65,29.7,135.0,8.64,498.8,388.59998
120147.4,166120.2,237.6,164.7,114.75,1.35,400.68002,195.48001,467.47998,556.8
144404.12,184129.2,290.25,194.40001,287.55002,118.8,334.80002,54.000004,591.6,656.56
105183.6,115481.7,178.2,357.75,8.1,-63.45,433.08002,31.320002,295.8,433.84
119666.24,142171.2,209.25,98.55,124.200005,48.600002,144.72,100.44,414.12,370.03998
143485.05,193252.5,313.2,288.9,314.55002,45.9,326.16,-28.080002,639.16,711.07996
111088.164,144024.75,228.15001,201.15001,313.2,108.0,226.8,-8.64,360.75998,464.0
94664.32,116552.25,261.9,243.0,457.65,-14.85,216.00002,-27.000002,444.28,517.36
128443.96,123897.6,202.5,253.8,282.15,44.55,285.12003,147.96,368.87997,452.4
94567.72,34588.35,218.7,94.5,-60.75,-51.3,22.68,66.96,174.0,407.15997
103469.64,110284.2,241.65001,52.65,190.35,82.35,222.48001,42.120003,353.8,319.0
129578.32,151073.11,265.95,126.9,325.35,-17.550001,237.6,110.16,499.96,642.63995
101557.88,96849.0,275.4,332.1,332.1,-31.050001,185.76001,-8.64,365.4,528.95996
88000.76,64831.05,147.15001,72.9,64.8,13.5,6.4800005,-30.240002,182.12,337.56
99965.36,68083.2,218.7,240.3,307.80002,45.9,6.4800005,-19.44,168.2,457.03998
139322.05,165396.61,202.5,155.25,209.25,39.15,220.32,78.840004,457.03998,423.4
100971.84,121797.0,179.55,40.5,136.35,40.5,181.44,12.960001,352.63998,493.0
122534.805,138038.86,199.8,429.30002,85.05,-4.05,206.28001,46.440002,421.08,457.03998
138409.4,150261.75,221.40001,172.8,234.90001,99.9,130.68001,-37.800003,381.63998,459.36
108146.92,108942.305,144.45,52.65,352.35,41.850002,46.440002,33.48,339.88,417.59998
147291.08,148950.9,348.30002,248.40001,49.95,9.45,241.92001,-25.920002,367.72,544.04
130599.52,129691.805,189.0,95.85,110.700005,-32.4,208.44,58.320004,392.08,417.59998
96579.766,65252.25,283.5,291.6,322.65,16.2,103.68001,87.48,276.08,556.8
128641.766,69957.0,272.7,325.35,106.65,-8.1,33.48,5.4,230.84,430.36
107792.72,111079.35,203.85,105.3,351.0,-55.350002,117.72,-16.2,334.08,455.87997
140334.97,218880.9,291.6,268.65,128.25,-1.35,321.84003,-32.4,633.36,533.6
130048.445,134106.3,256.5,234.90001,388.80002,-28.35,257.04,-55.08,424.56,506.91998
117477.56,162287.55,182.25,395.55002,229.5,-20.25,117.72,-113.4,429.19998,518.51996
123947.0,170160.75,197.1,306.45,307.80002,25.65,315.36002,38.88,512.72,651.92
54803.48,27386.1,48.600002,152.55,94.5,1.35,49.68,59.4,157.76,209.95999
90240.96,148641.75,216.0,162.0,264.6,43.2,307.80002,135.0,403.68,412.96
140708.48,157744.8,201.15001,41.850002,205.2,-16.2,143.64,45.36,377.0,486.03998
108408.2,67066.65,210.6,310.5,210.6,21.6,36.72,31.320002,232.0,481.4
146233.08,165651.75,325.35,234.90001,337.5,-29.7,277.56,92.880005,482.56,592.76
37432.04,21027.6,32.4,72.9,12.150001,-8.1,86.4,117.72,121.799995,54.519997
127675.766,160195.05,124.200005,55.350002,313.2,47.25,402.84003,57.24,482.56,527.8
144694.84,180208.8,139.05,268.65,332.1,99.9,303.48,34.56,575.36,591.6
115033.125,130962.15,299.7,160.65001,76.950005,-10.8,88.560005,38.88,381.63998,443.12
129087.96,144877.95,159.3,238.95,225.45,-17.550001,246.24,68.04,439.63998,484.87997
160358.77,176766.3,263.25,287.55002,418.5,162.0,335.88,51.840004,448.91998,552.16
153294.08,168165.45,313.2,476.55002,272.7,62.100002,222.48001,54.000004,438.47998,467.47998
128375.88,133610.86,310.5,178.2,301.05002,-25.65,257.04,-15.120001,407.15997,467.47998
150054.77,125822.7,236.25,334.80002,191.7,33.75,399.6,198.72,410.63998,552.16
130866.32,137127.61,153.90001,151.2,449.55002,72.9,124.200005,15.120001,423.4,447.75998
122040.766,141046.66,352.35,336.15,561.60004,75.6,126.36001,-5.4,467.47998,569.56
122757.445,154271.25,275.4,245.7,143.1,74.25,159.84001,-23.76,377.0,545.2
122325.96,115373.7,203.85,180.90001,321.30002,-22.95,218.16,4.32,383.96,397.87997
85693.4,103061.7,132.3,85.05,75.6,12.150001,-20.52,75.600006,263.32,277.24
128547.0,144504.0,170.1,206.55,436.05002,62.100002,187.92001,97.200005,484.87997,593.92
124386.766,161399.25,392.85,121.5,379.35,31.050001,163.08,55.08,431.52,510.4
133852.64,171791.55,256.5,4600.8003,1632.15,103.950005,357.48,-49.68,438.47998,511.56
115012.88,93553.65,149.85,89.1,314.55002,114.75,185.76001,4.32,243.59999,370.03998
147673.8,161059.05,282.15,171.45,276.75,2.7,396.36002,73.44,503.43997,559.12
98905.52,102718.805,164.7,74.25,294.30002,0.0,182.52,-19.44,335.24,346.84
120763.805,133907.86,156.6,248.40001,144.45,68.85,184.68001,-91.8,308.56,431.52
134198.56,142461.45,174.15001,268.65,244.35,101.25,292.68002,86.4,385.12,512.72
204520.61,262143.0,1506.6,1190.7001,1561.9501,118.8,953.64,260.28,1590.36,2325.8
143230.2,167111.11,290.25,255.15001,301.05002,52.65,245.16,180.36,393.24,612.48
32945.2,23685.75,98.55,24.300001,-44.55,-12.150001,-55.08,119.880005,109.03999,147.31999
120286.32,177172.66,306.45,220.05,572.4,85.05,249.48001,8.64,450.08,589.27997
139703.84,145629.9,184.95,167.40001,211.95,35.100002,231.12001,116.64001,527.8,499.96
124671.04,175954.95,194.40001,163.35,548.10004,-6.75,126.36001,59.4,462.84,566.07996
117300.0,137448.9,263.25,174.15001,189.0,-4.05,30.240002,-59.4,414.12,454.72
144233.92,164247.75,267.30002,355.05002,189.0,22.95,109.08,21.6,409.47998,551.0
147981.08,172370.7,211.95,310.5,464.4,49.95,326.16,-76.68,522.0,553.32
140551.16,135591.3,152.55,113.4,390.15,31.050001,38.88,45.36,332.91998,610.16
162669.8,262143.0,2201.85,2042.55,2030.4,129.6,1033.56,205.20001,1824.6799,3473.0398
115456.32,118419.305,141.75,109.35,166.05,60.75,180.36,6.4800005,241.28,390.91998
98596.4,125120.7,167.40001,163.35,170.1,27.0,196.56001,135.0,406.0,522.0
137766.33,108972.0,348.30002,357.75,346.95,25.65,226.8,25.920002,542.88,575.36
66035.76,106867.35,162.0,206.55,276.75,22.95,385.56003,1.08,328.28,486.03998
94089.32,93507.75,148.5,255.15001,214.65001,-20.25,474.12003,64.8,278.4,252.87999
225392.64,56949.75,567.0,480.6,74.25,-6.75,0.0,48.600002,211.12,698.32
133852.64,171825.3,132.3,157.95,217.35,49.95,591.84,44.280003,435.0,555.63995
124614.0,156177.45,217.35,255.15001,264.6,6.75,267.84,30.240002,358.44,600.88
108115.64,120064.95,272.7,255.15001,325.35,8.1,259.2,-57.24,439.63998,473.28
156575.72,202545.9,279.45,110.700005,484.65,6.75,305.64,77.76,607.83997,779.51996
133158.05,144051.75,294.30002,209.25,214.65001,32.4,76.68,145.8,429.19998,506.91998
110769.84,156604.05,278.1,220.05,236.25,122.85,174.96,43.2,506.91998,539.39996
81912.2,28628.1,171.45,93.15,83.700005,5.4,127.44,49.68,124.119995,447.75998
132987.84,182799.45,383.4,245.7,537.3,29.7,339.12003,152.28,484.87997,605.51996
133433.12,131990.86,292.95,148.5,191.7,16.2,345.6,-34.56,418.75998,392.08
117352.445,158849.11,232.2,162.0,382.05002,41.850002,433.08002,32.4,428.03998,649.6
27917.4,11539.8,139.05,24.300001,52.65,-9.45,7.5600004,-22.68,48.719997,62.64
106513.92,130643.555,394.2,167.40001,418.5,9.45,201.96,8.64,425.72,509.24
237017.77,48578.402,734.4,608.85004,388.80002,48.600002,10.8,20.52,244.76,708.76
123728.04,57412.8,117.450005,284.85,130.95,113.4,227.88,77.76,232.0,266.8
147366.52,177488.55,344.25,222.75,360.45,-6.75,346.68002,47.52,530.12,696.0
76314.0,31595.4,81.0,60.75,-6.75,-44.55,4.32,-2.16,41.76,120.64
116397.484,115160.4,318.6,103.950005,145.8,110.700005,419.04,30.240002,263.32,437.31998
102770.445,116507.7,261.9,-5.4,225.45,21.6,149.04001,-87.48,392.08,501.12
120842.92,139783.05,297.0,75.6,60.75,-47.25,271.08002,-17.28,359.59998,454.72
79537.68,31372.65,238.95,59.4,248.40001,22.95,59.4,-28.080002,77.72,327.12
212467.56,43892.55,375.30002,417.15,241.65001,-24.300001,29.160002,-68.04,281.88,556.8
119990.086,128810.25,172.8,220.05,148.5,-36.45,292.68002,174.96,417.59998,458.19998
123305.766,160735.05,244.35,49.95,144.45,62.100002,216.00002,-2.16,509.24,566.07996
122256.96,163034.11,257.85,135.0,298.35,60.75,205.20001,-29.160002,551.0,526.64
98793.28,141214.05,176.85,157.95,202.5,-33.75,197.64001,90.72,317.84,549.83997
76440.04,33751.35,218.7,47.25,82.35,-12.150001,46.440002,-33.48,121.799995,211.12
141724.16,181460.25,298.35,197.1,201.15001,0.0,194.40001,-45.36,551.0,602.04
78667.36,24237.9,59.4,39.15,122.85,-33.75,102.600006,29.160002,80.04,255.2
161233.69,224518.5,399.6,299.7,499.5,17.550001,325.08002,18.36,685.56,767.92
168357.25,206942.86,361.80002,325.35,467.1,82.35,705.24005,128.52,600.88,711.07996
122148.4,139136.4,303.75,256.5,147.15001,35.100002,217.08,64.8,375.84,473.28
115002.766,139024.36,253.8,151.2,276.75,-2.7,172.8,98.28001,469.8,396.72
44190.36,22669.201,76.950005,39.15,113.4,25.65,8.64,-12.960001,46.399998,189.08
191220.16,262143.0,1884.6,1449.9,1721.25,338.85,1157.76,110.16,1977.7999,3299.0398
134676.05,107269.65,213.3,62.100002,263.25,75.6,48.600002,12.960001,351.47998,395.56
100805.32,125400.15,257.85,199.8,81.0,18.9,268.92,79.920006,389.75998,453.56
96105.04,105949.35,209.25,205.2,149.85,29.7,207.36002,-9.72,381.63998,406.0
90892.32,111838.055,222.75,162.0,228.15001,43.2,302.40002,14.040001,313.19998,454.72
124970.96,171404.11,369.9,252.45,589.95,-17.550001,390.96002,59.4,505.75998,662.36
65213.28,22765.05,243.0,135.0,-32.4,-28.35,-49.68,-2.16,92.799995,264.47998
185535.48,262143.0,1541.7001,1533.6,1798.2001,243.0,735.48004,23.76,1727.24,2644.7998
36548.84,21007.35,8.1,67.5,160.65001,24.300001,71.28001,-77.76,81.2,83.52
139230.97,181291.5,334.80002,245.7,140.40001,37.8,393.12003,32.4,486.03998,602.04
139678.08,161271.0,267.30002,229.5,221.40001,49.95,218.16,18.36,400.19998,428.03998
115488.52,100317.15,287.55002,643.95,406.35,67.5,195.48001,-16.2,324.8,503.43997
136615.4,153523.36,348.30002,406.35,406.35,18.9,277.56,118.8,446.59998,544.04
116473.84,125454.15,126.9,232.2,267.30002,17.550001,272.16,-38.88,348.0,402.52
102748.36,121666.055,236.25,130.95,151.2,141.75,319.68002,7.5600004,354.96,424.56
138172.05,262143.0,1624.05,1406.7001,1660.5,72.9,729.0,41.04,1724.9199,2884.92
123598.32,139483.36,103.950005,93.15,203.85,-20.25,325.08002,-12.960001,412.96,481.4
138774.64,181630.36,318.6,214.65001,333.45,68.85,480.6,-56.160004,583.48,744.72
107241.64,110547.45,140.40001,209.25,79.65,9.45,194.40001,-28.080002,317.84,342.19998
81892.88,95616.45,244.35,117.450005,233.55,35.100002,267.84,9.72,278.4,386.28
